CustomerID,Age_Group,Gender,Income_Group
8735,Adult,Male,"Upper Middle Income"
8736,Adult,Female,"High Income"
8737,Adult,Male,"Upper Middle Income"
8738,Adult,Female,"Low Income"
8739,Adult,Male,"Upper Middle Income"
8740,Adult,Female,"Lower Middle Income"
8741,Adult,Male,"Upper Middle Income"
8742,Adult,Female,"Middle Income"
8743,Adult,Female,"High Income"
8744,Adult,Male,"High Income"
8745,Adult,Female,"Upper Middle Income"
8746,Adult,Female,"Upper Middle Income"
8747,Adult,Male,"High Income"
8748,Adult,Female,"Middle Income"
8749,Adult,Male,"Upper Middle Income"
8750,Adult,Female,"Low Income"
8751,Adult,Female,"High Income"
8752,Senior,Female,"Upper Middle Income"
8753,Adult,Male,"Lower Middle Income"
8754,Adult,Female,"Upper Middle Income"
8755,Adult,Female,"Upper Middle Income"
8756,Youth,Female,"High Income"
8757,Youth,Female,"Middle Income"
8758,Adult,Female,"Lower Middle Income"
8759,Adult,Male,"Middle Income"
8760,Adult,Male,"Low Income"
8761,Adult,Male,"Middle Income"
8762,Adult,Male,"Low Income"
8763,Adult,Male,"Lower Middle Income"
8764,Adult,Male,"Upper Middle Income"
8765,Adult,Male,"Upper Middle Income"
8766,Adult,Male,"Upper Middle Income"
8767,Adult,Male,"High Income"
8768,Adult,Male,"Upper Middle Income"
8769,Adult,Male,"Low Income"
8770,Adult,Female,"High Income"
8771,Adult,Female,"High Income"
8772,Adult,Male,"Lower Middle Income"
8773,Adult,Female,"Upper Middle Income"
8774,Adult,Male,"Upper Middle Income"
8775,Senior,Male,"Upper Middle Income"
8776,Adult,Male,"Middle Income"
8777,Adult,Female,"Lower Middle Income"
8778,Adult,Female,"High Income"
8779,Adult,Male,"Upper Middle Income"
8780,Adult,Male,"Low Income"
8781,Adult,Female,"Middle Income"
8782,Adult,Male,"High Income"
8783,Adult,Male,"Upper Middle Income"
8784,Adult,Female,"High Income"
8785,Adult,Female,"High Income"
8786,Adult,Female,"Middle Income"
8787,Adult,Female,"Low Income"
8788,Senior,Male,"Middle Income"
8789,Adult,Male,"Upper Middle Income"
8790,Adult,Female,"Upper Middle Income"
8791,Adult,Male,"Upper Middle Income"
8792,Adult,Female,"Lower Middle Income"
8793,Youth,Female,"Upper Middle Income"
8794,Adult,Female,"High Income"
8795,Senior,Male,"Lower Middle Income"
8796,Youth,Female,"Middle Income"
8797,Adult,Female,"Upper Middle Income"
8798,Adult,Female,"Middle Income"
8799,Youth,Male,"Lower Middle Income"
8800,Adult,Male,"Upper Middle Income"
8801,Adult,Male,"Middle Income"
8802,Senior,Male,"Upper Middle Income"
8803,Adult,Male,"High Income"
8804,Youth,Female,"Lower Middle Income"
8805,Adult,Female,"Middle Income"
8806,Youth,Male,"High Income"
8807,Adult,Female,"High Income"
8808,Adult,Male,"High Income"
8809,Adult,Female,"Upper Middle Income"
8810,Senior,Female,"Upper Middle Income"
8811,Adult,Female,"Upper Middle Income"
8812,Adult,Female,"Upper Middle Income"
8813,Adult,Male,"Middle Income"
8814,Adult,Male,"Upper Middle Income"
8815,Adult,Female,"Lower Middle Income"
8816,Adult,Female,"Upper Middle Income"
8817,Senior,Male,"Low Income"
8818,Adult,Male,"Middle Income"
8819,Adult,Female,"Middle Income"
8820,Adult,Male,"Middle Income"
8821,Adult,Female,"Lower Middle Income"
8822,Adult,Female,"Upper Middle Income"
8823,Youth,Male,"Lower Middle Income"
8824,Adult,Male,"High Income"
8825,Senior,Female,"Low Income"
8826,Youth,Female,"Middle Income"
8827,Adult,Female,"Upper Middle Income"
8828,Adult,Male,"Upper Middle Income"
8829,Youth,Male,"Upper Middle Income"
8830,Adult,Female,"High Income"
8831,Youth,Female,"Low Income"
8832,Adult,Male,"Upper Middle Income"
8833,Youth,Female,"Lower Middle Income"
8834,Adult,Male,"High Income"
8835,Adult,Male,"High Income"
8836,Adult,Male,"Low Income"
8837,Adult,Male,"Upper Middle Income"
8838,Adult,Female,"Upper Middle Income"
8839,Adult,Female,"Upper Middle Income"
8840,Adult,Female,"Lower Middle Income"
8841,Adult,Female,"Middle Income"
8842,Adult,Male,"Low Income"
8843,Adult,Male,"High Income"
8844,Adult,Male,"Upper Middle Income"
8845,Youth,Male,"Middle Income"
8846,Senior,Female,"Upper Middle Income"
8847,Adult,Female,"Low Income"
8848,Adult,Female,"Middle Income"
8849,Youth,Male,"High Income"
8850,Youth,Male,"Upper Middle Income"
8851,Senior,Female,"High Income"
8852,Adult,Male,"Upper Middle Income"
8853,Adult,Female,"Middle Income"
8854,Adult,Female,"Upper Middle Income"
8855,Adult,Male,"High Income"
8856,Adult,Female,"Upper Middle Income"
8857,Adult,Female,"Low Income"
8858,Adult,Male,"Low Income"
8859,Adult,Female,"High Income"
8860,Adult,Male,"Upper Middle Income"
8861,Youth,Male,"Upper Middle Income"
8862,Senior,Female,"Upper Middle Income"
8863,Adult,Female,"Upper Middle Income"
8864,Youth,Male,"Lower Middle Income"
8865,Adult,Male,"Lower Middle Income"
8866,Youth,Female,"Middle Income"
8867,Adult,Female,"Middle Income"
8868,Adult,Female,"High Income"
8869,Adult,Male,"Lower Middle Income"
8870,Senior,Female,"High Income"
8871,Adult,Male,"Middle Income"
8872,Adult,Female,"High Income"
8873,Adult,Male,"Lower Middle Income"
8874,Adult,Female,"Upper Middle Income"
8875,Adult,Male,"Upper Middle Income"
8876,Adult,Female,"High Income"
8877,Youth,Male,"Low Income"
8878,Adult,Male,"Lower Middle Income"
8879,Senior,Female,"Middle Income"
8880,Adult,Female,"High Income"
8881,Adult,Female,"Middle Income"
8882,Adult,Male,"Lower Middle Income"
8883,Adult,Female,"Low Income"
8884,Senior,Female,"Lower Middle Income"
8885,Adult,Male,"Lower Middle Income"
8886,Adult,Male,"Lower Middle Income"
8887,Adult,Female,"High Income"
8888,Adult,Female,"High Income"
8889,Adult,Female,"High Income"
8890,Senior,Female,"High Income"
8891,Adult,Female,"Lower Middle Income"
8892,Senior,Male,"Middle Income"
8893,Adult,Female,"Lower Middle Income"
8894,Adult,Female,"High Income"
8895,Adult,Male,"Lower Middle Income"
8896,Adult,Female,"Upper Middle Income"
8897,Adult,Male,"Middle Income"
8898,Adult,Female,"Low Income"
8899,Senior,Male,"Upper Middle Income"
8900,Adult,Male,"Lower Middle Income"
8901,Youth,Male,"Lower Middle Income"
8902,Adult,Female,"Lower Middle Income"
8903,Youth,Male,"Upper Middle Income"
8904,Adult,Female,"Upper Middle Income"
8905,Adult,Female,"Upper Middle Income"
8906,Adult,Female,"Middle Income"
8907,Adult,Male,"Upper Middle Income"
8908,Adult,Female,"Lower Middle Income"
8909,Adult,Male,"High Income"
8910,Youth,Female,"High Income"
8911,Adult,Male,"Upper Middle Income"
8912,Youth,Female,"Upper Middle Income"
8913,Youth,Female,"High Income"
8914,Adult,Female,"Lower Middle Income"
8915,Adult,Female,"High Income"
8916,Adult,Male,"Middle Income"
8917,Senior,Male,"Upper Middle Income"
8918,Adult,Female,"High Income"
8919,Senior,Female,"Upper Middle Income"
8920,Adult,Male,"Upper Middle Income"
8921,Adult,Female,"High Income"
8922,Adult,Female,"Upper Middle Income"
8923,Adult,Female,"Lower Middle Income"
8924,Adult,Male,"Upper Middle Income"
8925,Adult,Male,"Upper Middle Income"
8926,Adult,Male,"Lower Middle Income"
8927,Youth,Female,"Upper Middle Income"
8928,Adult,Female,"High Income"
8929,Youth,Female,"High Income"
8930,Adult,Female,"High Income"
8931,Youth,Female,"Middle Income"
8932,Adult,Female,"Middle Income"
8933,Youth,Female,"Upper Middle Income"
8934,Adult,Male,"Middle Income"
8935,Adult,Female,"Upper Middle Income"
8936,Adult,Female,"High Income"
8937,Senior,Male,"Middle Income"
8938,Senior,Male,"High Income"
8939,Adult,Male,"Upper Middle Income"
8940,Adult,Female,"Lower Middle Income"
8941,Youth,Female,"Middle Income"
8942,Adult,Female,"High Income"
8943,Adult,Female,"Upper Middle Income"
8944,Adult,Male,"Upper Middle Income"
8945,Adult,Male,"Low Income"
8946,Adult,Male,"Upper Middle Income"
8947,Youth,Female,"Low Income"
8948,Youth,Male,"Low Income"
8949,Youth,Female,"Low Income"
8950,Adult,Female,"Middle Income"
8951,Adult,Female,"Upper Middle Income"
8952,Adult,Male,"High Income"
8953,Adult,Female,"Upper Middle Income"
8954,Adult,Female,"Upper Middle Income"
8955,Senior,Male,"High Income"
8956,Adult,Female,"Middle Income"
8957,Adult,Female,"High Income"
8958,Adult,Male,"High Income"
8959,Adult,Female,"Middle Income"
8960,Adult,Male,"Low Income"
8961,Adult,Female,"Low Income"
8962,Adult,Male,"Low Income"
8963,Adult,Female,"High Income"
8964,Adult,Male,"Lower Middle Income"
8965,Adult,Female,"Lower Middle Income"
8966,Adult,Female,"High Income"
8967,Senior,Female,"Middle Income"
8968,Adult,Female,"Upper Middle Income"
8969,Adult,Female,"Low Income"
8970,Adult,Male,"Lower Middle Income"
8971,Youth,Male,"Upper Middle Income"
8972,Adult,Female,"Upper Middle Income"
8973,Senior,Male,"Upper Middle Income"
8974,Adult,Male,"High Income"
8975,Senior,Female,"Upper Middle Income"
8976,Adult,Male,"High Income"
8977,Adult,Male,"Lower Middle Income"
8978,Adult,Female,"Upper Middle Income"
8979,Adult,Female,"High Income"
8980,Adult,Female,"Lower Middle Income"
8981,Adult,Female,"Lower Middle Income"
8982,Adult,Female,"Middle Income"
8983,Adult,Female,"Upper Middle Income"
8984,Adult,Male,"Low Income"
8985,Youth,Male,"Upper Middle Income"
8986,Adult,Female,"Lower Middle Income"
8987,Adult,Female,"Middle Income"
8988,Adult,Female,"Lower Middle Income"
8989,Senior,Male,"Middle Income"
8990,Youth,Male,"Upper Middle Income"
8991,Youth,Female,"Lower Middle Income"
8992,Adult,Male,"High Income"
8993,Adult,Female,"Upper Middle Income"
8994,Adult,Male,"High Income"
8995,Adult,Male,"Middle Income"
8996,Adult,Female,"High Income"
8997,Adult,Female,"High Income"
8998,Adult,Male,"High Income"
8999,Adult,Male,"High Income"
9000,Adult,Female,"High Income"
9001,Senior,Male,"Lower Middle Income"
9002,Adult,Female,"High Income"
9003,Adult,Female,"Low Income"
9004,Adult,Male,"Middle Income"
9005,Adult,Female,"Lower Middle Income"
9006,Adult,Male,"High Income"
9007,Adult,Female,"Middle Income"
9008,Adult,Male,"Lower Middle Income"
9009,Adult,Female,"High Income"
9010,Adult,Male,"Upper Middle Income"
9011,Adult,Male,"Upper Middle Income"
9012,Adult,Female,"Upper Middle Income"
9013,Adult,Female,"Low Income"
9014,Adult,Female,"Upper Middle Income"
9015,Adult,Male,"High Income"
9016,Adult,Female,"Upper Middle Income"
9017,Adult,Male,"Upper Middle Income"
9018,Youth,Male,"Low Income"
9019,Adult,Female,"Upper Middle Income"
9020,Youth,Male,"Upper Middle Income"
9021,Adult,Female,"Upper Middle Income"
9022,Adult,Female,"Lower Middle Income"
9023,Adult,Female,"Lower Middle Income"
9024,Adult,Female,"Upper Middle Income"
9025,Adult,Female,"Upper Middle Income"
9026,Adult,Male,"High Income"
9027,Adult,Female,"Upper Middle Income"
9028,Adult,Male,"Low Income"
9029,Adult,Male,"Middle Income"
9030,Adult,Female,"Upper Middle Income"
9031,Adult,Female,"Middle Income"
9032,Senior,Female,"Lower Middle Income"
9033,Adult,Male,"Middle Income"
9034,Adult,Female,"Upper Middle Income"
9035,Adult,Male,"Lower Middle Income"
9036,Adult,Female,"Middle Income"
9037,Adult,Female,"Upper Middle Income"
9038,Youth,Female,"Upper Middle Income"
9039,Senior,Male,"Lower Middle Income"
9040,Adult,Male,"Lower Middle Income"
9041,Adult,Male,"Low Income"
9042,Adult,Female,"Upper Middle Income"
9043,Youth,Female,"High Income"
9044,Adult,Male,"High Income"
9045,Adult,Female,"High Income"
9046,Adult,Female,"Middle Income"
9047,Adult,Female,"High Income"
9048,Youth,Female,"Lower Middle Income"
9049,Youth,Female,"High Income"
9050,Senior,Male,"Lower Middle Income"
9051,Youth,Male,"Lower Middle Income"
9052,Adult,Male,"Upper Middle Income"
9053,Adult,Female,"Upper Middle Income"
9054,Adult,Female,"High Income"
9055,Adult,Female,"Low Income"
9056,Adult,Male,"Lower Middle Income"
9057,Adult,Female,"Lower Middle Income"
9058,Youth,Male,"Lower Middle Income"
9059,Senior,Male,"Middle Income"
9060,Adult,Female,"Upper Middle Income"
9061,Adult,Female,"Low Income"
9062,Adult,Female,"High Income"
9063,Adult,Female,"Middle Income"
9064,Adult,Male,"Upper Middle Income"
9065,Adult,Male,"Upper Middle Income"
9066,Youth,Male,"Lower Middle Income"
9067,Youth,Female,"Upper Middle Income"
9068,Adult,Female,"High Income"
9069,Adult,Male,"High Income"
9070,Adult,Female,"High Income"
9071,Youth,Male,"Upper Middle Income"
9072,Adult,Male,"Upper Middle Income"
9073,Youth,Female,"Upper Middle Income"
9074,Senior,Male,"Upper Middle Income"
9075,Adult,Female,"Middle Income"
9076,Adult,Female,"Lower Middle Income"
9077,Senior,Female,"Upper Middle Income"
9078,Youth,Male,"Upper Middle Income"
9079,Adult,Male,"High Income"
9080,Adult,Female,"High Income"
9081,Adult,Male,"Upper Middle Income"
9082,Adult,Male,"Upper Middle Income"
9083,Senior,Female,"Upper Middle Income"
9084,Adult,Female,"Middle Income"
9085,Adult,Female,"High Income"
9086,Youth,Male,"Upper Middle Income"
9087,Youth,Female,"Upper Middle Income"
9088,Adult,Male,"Middle Income"
9089,Youth,Male,"Middle Income"
9090,Adult,Female,"Middle Income"
9091,Adult,Female,"Upper Middle Income"
9092,Adult,Female,"Lower Middle Income"
9093,Adult,Female,"Upper Middle Income"
9094,Senior,Female,"Upper Middle Income"
9095,Adult,Female,"High Income"
9096,Adult,Female,"Low Income"
9097,Youth,Female,"Low Income"
9098,Adult,Female,"Upper Middle Income"
9099,Adult,Female,"Middle Income"
9100,Adult,Female,"Lower Middle Income"
9101,Adult,Male,"Upper Middle Income"
9102,Adult,Female,"High Income"
9103,Adult,Male,"Middle Income"
9104,Adult,Female,"Upper Middle Income"
9105,Adult,Male,"High Income"
9106,Youth,Female,"Lower Middle Income"
9107,Adult,Female,"High Income"
9108,Youth,Male,"Upper Middle Income"
9109,Senior,Male,"High Income"
9110,Adult,Male,"High Income"
9111,Youth,Female,"Middle Income"
9112,Adult,Male,"Middle Income"
9113,Adult,Male,"Middle Income"
9114,Adult,Male,"High Income"
9115,Youth,Female,"Low Income"
9116,Adult,Male,"High Income"
9117,Adult,Female,"High Income"
9118,Youth,Male,"High Income"
9119,Adult,Female,"Upper Middle Income"
9120,Youth,Male,"High Income"
9121,Adult,Female,"High Income"
9122,Adult,Male,"Upper Middle Income"
9123,Adult,Female,"Middle Income"
9124,Adult,Female,"Low Income"
9125,Adult,Female,"Low Income"
9126,Adult,Female,"Upper Middle Income"
9127,Adult,Female,"High Income"
9128,Adult,Female,"Lower Middle Income"
9129,Adult,Female,"Middle Income"
9130,Adult,Male,"Upper Middle Income"
9131,Adult,Female,"Upper Middle Income"
9132,Senior,Female,"High Income"
9133,Youth,Male,"Low Income"
9134,Adult,Male,"Upper Middle Income"
9135,Senior,Male,"Low Income"
9136,Adult,Female,"Upper Middle Income"
9137,Adult,Male,"Lower Middle Income"
9138,Adult,Male,"Middle Income"
9139,Adult,Male,"Lower Middle Income"
9140,Adult,Female,"High Income"
9141,Adult,Female,"Upper Middle Income"
9142,Adult,Male,"Middle Income"
9143,Youth,Male,"Middle Income"
9144,Adult,Male,"High Income"
9145,Adult,Female,"Middle Income"
9146,Adult,Female,"Lower Middle Income"
9147,Adult,Female,"Low Income"
9148,Adult,Male,"Low Income"
9149,Adult,Female,"Upper Middle Income"
9150,Adult,Female,"High Income"
9151,Adult,Male,"Upper Middle Income"
9152,Adult,Male,"Upper Middle Income"
9153,Adult,Male,"Middle Income"
9154,Adult,Female,"Upper Middle Income"
9155,Adult,Female,"Middle Income"
9156,Youth,Female,"Upper Middle Income"
9157,Adult,Female,"Upper Middle Income"
9158,Adult,Male,"Upper Middle Income"
9159,Adult,Female,"Middle Income"
9160,Youth,Female,"High Income"
9161,Adult,Male,"Middle Income"
9162,Adult,Female,"Middle Income"
9163,Adult,Male,"Middle Income"
9164,Adult,Male,"Upper Middle Income"
9165,Adult,Female,"Middle Income"
9166,Adult,Female,"Middle Income"
9167,Adult,Female,"Middle Income"
9168,Adult,Male,"Middle Income"
9169,Adult,Female,"Upper Middle Income"
9170,Adult,Female,"Upper Middle Income"
9171,Adult,Female,"Upper Middle Income"
9172,Senior,Female,"Middle Income"
9173,Adult,Female,"High Income"
9174,Adult,Male,"Upper Middle Income"
9175,Adult,Female,"Lower Middle Income"
9176,Adult,Male,"High Income"
9177,Adult,Male,"Lower Middle Income"
9178,Adult,Female,"High Income"
9179,Adult,Female,"Lower Middle Income"
9180,Adult,Male,"Upper Middle Income"
9181,Adult,Female,"High Income"
9182,Youth,Male,"Upper Middle Income"
9183,Adult,Female,"Upper Middle Income"
9184,Adult,Female,"High Income"
9185,Adult,Female,"Low Income"
9186,Senior,Male,"Middle Income"
9187,Adult,Female,"High Income"
9188,Senior,Female,"High Income"
9189,Youth,Female,"Middle Income"
9190,Youth,Female,"Upper Middle Income"
9191,Youth,Female,"Middle Income"
9192,Youth,Male,"High Income"
9193,Senior,Female,"Upper Middle Income"
9194,Adult,Female,"Lower Middle Income"
9195,Adult,Male,"High Income"
9196,Senior,Female,"High Income"
9197,Adult,Male,"High Income"
9198,Adult,Female,"Upper Middle Income"
9199,Adult,Female,"Upper Middle Income"
9200,Adult,Male,"Lower Middle Income"
9201,Senior,Female,"Upper Middle Income"
9202,Adult,Male,"High Income"
9203,Adult,Male,"High Income"
9204,Adult,Male,"Upper Middle Income"
9205,Adult,Female,"Upper Middle Income"
9206,Adult,Male,"Lower Middle Income"
9207,Adult,Female,"Upper Middle Income"
9208,Adult,Female,"Upper Middle Income"
9209,Adult,Male,"Lower Middle Income"
9210,Adult,Female,"High Income"
9211,Adult,Female,"Lower Middle Income"
9212,Youth,Female,"High Income"
9213,Adult,Male,"High Income"
9214,Youth,Male,"Lower Middle Income"
9215,Adult,Male,"High Income"
9216,Youth,Male,"Upper Middle Income"
9217,Adult,Male,"Upper Middle Income"
9218,Adult,Male,"Middle Income"
9219,Adult,Male,"Middle Income"
9220,Adult,Male,"High Income"
9221,Adult,Male,"Upper Middle Income"
9222,Adult,Male,"Upper Middle Income"
9223,Adult,Female,"High Income"
9224,Adult,Male,"Upper Middle Income"
9225,Adult,Female,"High Income"
9226,Senior,Male,"High Income"
9227,Adult,Female,"Upper Middle Income"
9228,Adult,Male,"High Income"
9229,Adult,Female,"Lower Middle Income"
9230,Youth,Female,"Lower Middle Income"
9231,Adult,Male,"Lower Middle Income"
9232,Adult,Female,"Middle Income"
9233,Youth,Female,"Upper Middle Income"
9234,Adult,Male,"Upper Middle Income"
9235,Adult,Female,"High Income"
9236,Youth,Female,"Middle Income"
9237,Adult,Female,"Upper Middle Income"
9238,Adult,Male,"Middle Income"
9239,Senior,Female,"Middle Income"
9240,Senior,Female,"Lower Middle Income"
9241,Adult,Female,"Upper Middle Income"
9242,Adult,Female,"Upper Middle Income"
9243,Adult,Male,"High Income"
9244,Adult,Female,"Middle Income"
9245,Adult,Male,"Lower Middle Income"
9246,Youth,Male,"Upper Middle Income"
9247,Adult,Female,"Upper Middle Income"
9248,Adult,Female,"Upper Middle Income"
9249,Adult,Male,"Upper Middle Income"
9250,Adult,Female,"Upper Middle Income"
9251,Adult,Male,"Upper Middle Income"
9252,Youth,Female,"Upper Middle Income"
9253,Adult,Female,"Upper Middle Income"
9254,Adult,Male,"Upper Middle Income"
9255,Adult,Male,"Lower Middle Income"
9256,Adult,Male,"Upper Middle Income"
9257,Adult,Female,"Upper Middle Income"
9258,Adult,Male,"Lower Middle Income"
9259,Adult,Male,"Lower Middle Income"
9260,Adult,Female,"Lower Middle Income"
9261,Adult,Female,"Low Income"
9262,Adult,Male,"Middle Income"
9263,Adult,Female,"Lower Middle Income"
