Unnamed: 0,CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,Conversion
239,8239,43,Female,102864,PPC,Conversion,9612.66,0.16,0.04,4,7.49,4.86,15,11,8,9,1747,1
240,8240,49,Female,146358,Referral,Consideration,4114.62,0.28,0.18,36,8.23,13.33,0,11,3,8,2612,1
241,8241,23,Female,63739,Social Media,Consideration,2325.64,0.04,0.16,31,3.06,9.01,40,5,7,6,4505,1
242,8242,49,Female,58733,Referral,Conversion,291.21,0.21,0.07,2,1.02,4.8,92,16,8,0,4114,1
243,8243,21,Male,65389,Social Media,Consideration,2449.26,0.21,0.02,40,5.59,12.62,26,17,1,3,4468,1
244,8244,28,Female,49715,PPC,Retention,7029.2,0.29,0.03,12,7.89,14.86,76,8,8,4,3953,1
245,8245,34,Female,59116,Social Media,Consideration,9124.73,0.12,0.03,10,2.13,11.26,61,10,5,2,110,1
246,8246,55,Male,76922,Email,Consideration,1025.78,0.1,0.18,49,5.8,1.39,80,18,8,8,865,1
247,8247,41,Male,76251,Social Media,Conversion,5577.27,0.06,0.09,41,3.83,1.26,27,9,7,8,2351,1
248,8248,22,Male,81794,Social Media,Retention,6985.76,0.09,0.02,37,8.54,7.63,19,10,3,8,1719,1
249,8249,69,Female,37580,Referral,Awareness,2836.17,0.16,0.12,23,1.9,0.59,54,5,6,1,156,0
250,8250,51,Male,135900,PPC,Awareness,5741.98,0.25,0.05,8,8.63,10.3,50,8,2,2,1588,1
251,8251,23,Male,20823,Social Media,Conversion,7180.96,0.09,0.05,12,6.5,0.74,68,15,0,9,1817,1
252,8252,39,Male,148001,Email,Retention,8393.42,0.06,0.04,21,9.28,14.61,87,2,3,6,2976,1
253,8253,28,Female,112008,Referral,Conversion,4579.75,0.09,0.15,17,9.42,13.27,72,15,3,5,1732,1
254,8254,65,Male,27084,PPC,Conversion,7503.79,0.04,0.01,9,8.28,12.32,96,17,4,7,3689,1
255,8255,33,Female,97991,PPC,Awareness,3087.65,0.28,0.09,46,5.77,12.28,33,18,3,0,2632,1
256,8256,50,Female,30607,SEO,Retention,2209.16,0.26,0.03,11,2.28,12.6,26,15,8,7,474,1
257,8257,26,Female,102455,Email,Retention,1954.41,0.1,0.12,29,3.03,6.8,96,3,4,0,3193,1
258,8258,23,Female,132540,Referral,Conversion,3652.84,0.08,0.08,46,4.76,11.98,37,4,4,5,2234,1
259,8259,33,Male,104930,Referral,Awareness,455.21,0.27,0.02,45,7.56,5.82,28,9,7,7,1498,1
260,8260,46,Male,134540,Email,Retention,2901.62,0.01,0.1,18,5.9,12.8,34,18,6,9,3545,1
261,8261,20,Female,96355,PPC,Conversion,6557.01,0.18,0.12,18,4.94,9.46,19,18,1,6,3300,1
262,8262,37,Male,142225,Social Media,Consideration,6514.4,0.28,0.06,9,5.3,5.7,18,2,0,2,3202,1
263,8263,53,Male,31969,Email,Awareness,828.18,0.16,0.16,0,7.67,11.31,4,7,0,6,3769,1
264,8264,36,Female,83059,Referral,Retention,2945.41,0.01,0.08,6,1.31,4.02,24,18,0,2,916,0
265,8265,43,Male,37333,Email,Retention,5738.62,0.07,0.15,10,4.98,14.49,92,16,9,2,3069,1
266,8266,20,Female,97236,PPC,Retention,3253.67,0.28,0.12,3,6.15,10.14,25,0,5,4,1636,1
267,8267,36,Male,147182,SEO,Awareness,4238.08,0.01,0.18,35,6.3,6.32,50,12,4,1,1447,1
268,8268,37,Female,117328,SEO,Conversion,7156.83,0.12,0.11,20,6.57,8.49,65,10,8,0,4807,1
269,8269,49,Female,118847,Social Media,Consideration,191.74,0.24,0.05,21,1.48,11.19,60,11,5,3,2629,1
270,8270,24,Female,56668,Social Media,Retention,2836.3,0.25,0.17,9,6.02,12.06,14,1,9,3,4152,1
271,8271,69,Male,31945,PPC,Awareness,1509.49,0.15,0.16,22,5.95,14.64,44,9,9,3,2693,1
272,8272,58,Female,122528,Social Media,Retention,1363.33,0.08,0.19,4,8.69,3.53,5,8,4,9,4470,1
273,8273,50,Female,66526,SEO,Conversion,9594.5,0.18,0.03,47,7.84,7.81,57,15,6,9,1722,1
274,8274,57,Female,67717,PPC,Consideration,3827.95,0.09,0.12,11,1.28,1.83,0,3,4,8,3878,0
275,8275,56,Male,79426,PPC,Retention,5318.18,0.08,0.1,29,6.0,1.69,72,15,0,2,3197,1
276,8276,35,Female,121170,PPC,Awareness,7364.84,0.24,0.14,32,7.22,2.01,42,3,8,5,1604,1
277,8277,57,Female,104166,Email,Conversion,569.73,0.05,0.2,36,6.22,4.26,15,6,3,6,3401,1
278,8278,18,Female,136524,Social Media,Consideration,2486.12,0.01,0.11,17,7.09,10.6,13,14,4,6,563,1
279,8279,28,Female,126572,Referral,Awareness,8338.26,0.11,0.14,3,2.05,12.99,73,10,3,4,1894,1
280,8280,45,Male,110480,SEO,Retention,8633.71,0.15,0.08,26,2.52,6.82,18,9,5,1,3109,1
281,8281,42,Female,108896,Social Media,Awareness,3792.21,0.21,0.07,46,6.24,8.55,50,9,8,1,3654,1
282,8282,67,Female,98349,SEO,Consideration,3811.13,0.24,0.07,22,8.21,3.49,7,5,0,8,2414,1
283,8283,40,Female,135036,Social Media,Conversion,7593.28,0.2,0.02,5,1.23,11.97,47,19,3,0,1609,1
284,8284,48,Female,24601,Referral,Conversion,3021.2,0.19,0.06,6,4.93,13.38,11,4,9,0,184,1
285,8285,47,Female,32930,SEO,Retention,1259.23,0.2,0.04,18,9.93,7.54,69,19,2,7,3718,1
286,8286,59,Female,24333,Referral,Retention,2649.6,0.09,0.1,45,7.89,2.83,34,0,2,6,3377,0
287,8287,52,Male,90935,SEO,Retention,3934.71,0.12,0.1,14,5.05,0.57,69,14,7,8,1863,1
288,8288,24,Male,140384,Email,Retention,616.83,0.19,0.16,47,1.88,8.28,5,13,7,5,295,1
289,8289,33,Female,37839,Email,Consideration,4838.93,0.03,0.11,21,4.23,7.72,98,3,6,2,4135,1
290,8290,43,Female,71337,SEO,Retention,7426.07,0.1,0.1,31,2.39,13.92,10,11,9,1,4697,1
291,8291,65,Male,60204,SEO,Awareness,5186.08,0.13,0.05,14,9.29,1.03,37,14,4,6,3949,1
292,8292,69,Male,40195,Referral,Consideration,811.76,0.16,0.17,5,7.17,2.66,90,16,1,0,4347,0
293,8293,66,Male,47848,PPC,Consideration,4457.48,0.15,0.03,5,8.7,3.37,25,15,4,7,3664,1
294,8294,19,Female,109229,SEO,Retention,7118.16,0.22,0.2,5,9.08,8.43,27,14,3,7,1192,1
295,8295,18,Male,133251,Social Media,Consideration,675.16,0.15,0.1,11,6.46,4.63,71,7,7,8,184,1
296,8296,65,Female,132265,Social Media,Awareness,692.49,0.27,0.05,1,1.06,3.48,88,11,5,8,2086,0
297,8297,29,Female,149703,Social Media,Consideration,3768.95,0.12,0.08,24,6.0,7.96,82,17,0,8,4761,1
298,8298,22,Female,60854,Email,Consideration,2030.14,0.16,0.01,3,8.22,1.09,79,13,4,6,2142,1
299,8299,54,Female,121986,Referral,Awareness,9354.33,0.01,0.04,5,3.83,14.64,49,1,7,2,4402,1
300,8300,49,Female,70998,Email,Awareness,5855.3,0.1,0.07,41,9.35,12.98,57,11,0,9,4678,1
301,8301,26,Male,87390,Social Media,Consideration,2944.52,0.26,0.12,36,9.97,4.44,25,1,0,5,2105,1
302,8302,58,Female,51558,SEO,Conversion,7077.29,0.11,0.03,37,5.94,5.37,43,17,2,5,4118,1
303,8303,52,Female,22985,Social Media,Consideration,3811.8,0.08,0.14,13,5.78,4.07,14,3,0,1,297,0
304,8304,36,Female,81794,SEO,Awareness,1407.94,0.17,0.17,46,6.9,13.96,75,8,5,3,859,1
305,8305,65,Male,63585,Referral,Awareness,2448.6,0.03,0.12,18,6.1,9.97,23,7,4,1,935,1
306,8306,33,Male,104814,PPC,Awareness,6463.2,0.16,0.07,6,2.44,8.06,76,6,4,2,701,1
307,8307,20,Male,60264,SEO,Conversion,613.57,0.1,0.03,17,3.44,7.87,58,12,2,6,2828,1
308,8308,37,Male,53326,Email,Awareness,2799.62,0.12,0.01,43,2.82,2.91,56,11,1,7,3241,0
309,8309,41,Female,104816,Social Media,Retention,2162.28,0.24,0.15,7,1.65,14.46,16,11,0,0,3649,0
310,8310,50,Male,79261,Social Media,Retention,2091.24,0.2,0.13,27,2.26,13.76,76,12,1,7,2602,1
311,8311,41,Female,54022,Social Media,Conversion,6859.35,0.14,0.1,20,9.75,14.31,80,18,9,7,560,1
312,8312,69,Male,35667,SEO,Awareness,8275.59,0.18,0.03,34,5.99,4.72,0,3,8,6,1675,1
313,8313,28,Male,38065,Referral,Awareness,7187.08,0.23,0.05,46,2.13,7.41,10,1,9,6,1269,1
314,8314,66,Female,134382,SEO,Retention,6492.71,0.23,0.16,9,7.42,8.02,19,12,4,2,2087,1
315,8315,25,Male,148145,Email,Retention,9172.87,0.06,0.1,27,5.29,7.6,30,10,7,8,4987,1
316,8316,53,Male,107191,Social Media,Consideration,678.08,0.1,0.19,18,3.02,0.78,98,6,2,2,507,0
317,8317,55,Female,30006,SEO,Conversion,1758.08,0.11,0.2,43,9.49,12.58,38,8,4,6,2907,1
318,8318,57,Female,91819,Social Media,Consideration,4202.63,0.06,0.16,34,3.02,11.32,62,6,6,7,1655,1
319,8319,37,Male,127158,Email,Conversion,3787.27,0.01,0.06,27,1.88,7.38,5,2,1,1,4095,0
320,8320,52,Female,65076,PPC,Awareness,4238.71,0.06,0.05,45,2.85,4.38,98,2,2,3,4227,0
321,8321,65,Female,88861,PPC,Awareness,2143.9,0.24,0.06,48,9.21,9.71,27,0,2,3,4187,1
322,8322,42,Female,116319,PPC,Conversion,1580.08,0.17,0.2,2,8.72,2.51,50,0,8,6,3625,1
323,8323,52,Male,70393,Social Media,Consideration,5141.01,0.11,0.07,38,9.05,14.96,52,19,0,5,2268,1
324,8324,42,Male,23143,SEO,Retention,9287.72,0.19,0.14,26,9.25,2.32,43,13,8,9,2928,1
325,8325,46,Male,121341,Social Media,Conversion,3980.5,0.22,0.19,16,1.7,1.35,64,1,0,5,1301,1
326,8326,35,Male,77505,Referral,Conversion,529.2,0.11,0.17,14,7.4,9.38,79,10,9,5,4163,1
327,8327,63,Female,32417,SEO,Conversion,7091.06,0.15,0.12,41,6.98,7.22,11,9,6,8,1607,1
328,8328,35,Female,51300,Email,Awareness,2981.94,0.03,0.04,38,9.94,10.93,27,14,3,3,4166,1
329,8329,19,Female,112062,PPC,Conversion,2526.44,0.18,0.04,21,7.43,2.36,78,10,9,9,2439,1
330,8330,52,Male,48896,SEO,Awareness,3310.15,0.11,0.1,19,8.13,5.77,71,7,7,1,4625,1
331,8331,33,Female,136469,SEO,Retention,7265.77,0.14,0.19,26,7.43,7.76,67,0,0,1,2107,1
332,8332,58,Male,122979,PPC,Retention,8206.31,0.13,0.18,34,6.59,6.98,94,5,0,8,4552,1
333,8333,53,Female,70629,Email,Consideration,5921.76,0.19,0.04,46,5.98,8.95,29,19,5,3,444,1
334,8334,50,Female,47606,Social Media,Awareness,3292.54,0.18,0.06,4,9.72,1.98,34,7,4,9,739,1
335,8335,21,Female,59916,Social Media,Retention,3173.73,0.13,0.12,1,9.43,7.8,5,18,4,8,542,1
336,8336,50,Female,81330,SEO,Retention,1330.65,0.01,0.1,40,4.94,8.54,84,16,1,0,4558,1
337,8337,31,Male,27551,PPC,Consideration,9339.68,0.19,0.03,49,3.56,13.27,29,13,1,1,3824,1
338,8338,38,Female,134794,Referral,Consideration,6417.58,0.27,0.08,44,5.58,8.78,79,3,3,6,1191,1
339,8339,65,Female,120972,Email,Consideration,367.05,0.23,0.19,19,7.72,8.44,62,1,1,6,201,1
340,8340,37,Female,139623,Social Media,Awareness,6657.43,0.29,0.19,6,4.61,12.28,7,15,3,0,1479,1
341,8341,25,Female,76422,Email,Conversion,4526.82,0.05,0.12,35,5.84,1.44,90,19,4,7,3672,1
342,8342,24,Female,135852,Email,Awareness,9728.32,0.07,0.13,7,3.69,9.9,32,1,3,6,3747,1
343,8343,20,Male,133216,Email,Consideration,8208.78,0.17,0.05,26,4.85,12.27,42,10,5,9,4101,1
344,8344,34,Female,135845,PPC,Conversion,1796.03,0.08,0.15,5,9.62,1.87,75,13,2,1,1558,0
345,8345,50,Male,87782,PPC,Retention,7229.1,0.02,0.02,23,2.93,12.27,42,17,1,0,4707,0
346,8346,65,Female,85391,PPC,Awareness,4907.1,0.13,0.05,35,9.9,11.91,44,9,0,1,3004,1
347,8347,29,Female,124957,SEO,Consideration,1951.75,0.09,0.01,4,2.94,0.51,86,11,4,6,854,0
348,8348,68,Male,143546,PPC,Consideration,7017.53,0.09,0.08,19,3.87,4.07,53,10,3,9,628,1
349,8349,39,Female,145006,SEO,Conversion,5519.14,0.29,0.17,19,1.78,2.69,64,8,8,3,1315,1
350,8350,39,Male,83411,Social Media,Awareness,400.7,0.08,0.2,40,7.77,7.91,6,15,9,5,1365,1
351,8351,63,Female,129437,Social Media,Retention,6501.22,0.05,0.14,39,1.16,13.75,35,7,0,4,2390,1
352,8352,47,Female,93185,Social Media,Retention,6386.37,0.05,0.15,33,8.09,9.24,24,4,8,7,840,1
353,8353,55,Female,135199,Social Media,Conversion,1526.44,0.24,0.06,38,6.19,9.23,84,14,7,6,2332,1
354,8354,55,Female,126745,Social Media,Conversion,3554.98,0.22,0.11,49,7.74,2.28,36,14,9,6,3517,1
355,8355,62,Female,20888,PPC,Retention,5900.4,0.05,0.15,9,8.05,10.16,11,16,3,8,4516,1
356,8356,68,Male,127519,Referral,Conversion,1473.95,0.07,0.1,2,2.12,13.38,31,1,1,3,1188,0
357,8357,25,Female,147574,PPC,Conversion,8541.96,0.23,0.03,48,1.19,6.73,48,12,2,8,3360,1
358,8358,44,Female,77135,Referral,Awareness,372.11,0.09,0.15,33,2.52,10.39,37,10,9,2,1777,1
359,8359,44,Male,49424,PPC,Conversion,1118.09,0.29,0.05,34,4.46,4.78,55,0,8,2,303,1
360,8360,51,Male,61559,Social Media,Consideration,1249.46,0.17,0.03,36,1.66,4.4,79,8,9,4,998,0
361,8361,38,Male,137710,Email,Consideration,5328.26,0.07,0.1,44,5.11,3.18,64,3,1,9,1103,1
362,8362,47,Male,137218,Referral,Consideration,6239.13,0.26,0.02,44,3.57,4.0,25,15,7,2,1043,1
363,8363,50,Female,31075,Email,Conversion,4097.03,0.1,0.13,37,4.27,5.47,56,15,9,8,73,1
364,8364,45,Female,42699,Social Media,Retention,2957.8,0.09,0.13,45,9.46,8.72,13,2,0,0,7,0
365,8365,64,Female,67972,Referral,Consideration,8112.24,0.11,0.06,22,7.52,11.82,55,17,3,5,4951,1
366,8366,50,Male,136752,Email,Awareness,776.03,0.23,0.19,36,6.92,4.7,69,6,2,6,1939,1
367,8367,22,Male,29950,PPC,Conversion,2874.89,0.06,0.17,20,6.88,2.94,40,9,9,0,3724,1
368,8368,65,Male,25413,Social Media,Retention,487.24,0.12,0.03,26,6.0,7.02,50,9,1,4,1420,1
369,8369,36,Female,59305,PPC,Retention,237.51,0.02,0.15,0,5.62,11.95,83,6,2,8,1256,1
370,8370,21,Female,148821,PPC,Conversion,3598.46,0.25,0.08,8,8.94,6.15,66,0,2,5,2974,1
371,8371,52,Female,23569,Social Media,Conversion,2028.75,0.11,0.15,2,1.68,13.74,11,16,8,3,1806,1
372,8372,66,Female,86778,Referral,Awareness,2756.82,0.08,0.16,37,3.6,4.09,96,19,2,3,2382,1
373,8373,34,Female,122633,SEO,Conversion,8227.38,0.18,0.04,35,1.94,11.5,48,4,8,4,1761,1
374,8374,61,Female,50085,SEO,Conversion,1713.5,0.21,0.14,33,1.1,7.28,0,10,3,4,46,1
375,8375,45,Female,96023,Social Media,Retention,7824.31,0.25,0.17,29,1.12,2.05,18,1,0,5,4605,1
376,8376,47,Female,103845,SEO,Consideration,6783.0,0.11,0.07,30,1.22,4.58,65,9,7,2,3107,1
377,8377,46,Male,116307,Email,Consideration,3331.81,0.25,0.03,29,7.14,12.94,57,13,9,3,2911,1
378,8378,63,Female,112174,Referral,Retention,5510.91,0.14,0.02,15,2.0,0.59,86,5,4,4,1278,1
379,8379,23,Female,56163,PPC,Conversion,4499.91,0.04,0.03,28,2.82,11.47,71,1,1,1,3027,0
380,8380,52,Female,69592,PPC,Awareness,1371.11,0.26,0.01,5,4.77,12.27,97,6,8,9,2840,1
381,8381,58,Male,107151,Social Media,Consideration,9081.13,0.17,0.07,13,3.42,2.24,3,9,6,3,3124,1
382,8382,54,Female,77333,PPC,Conversion,5739.22,0.18,0.07,9,8.35,14.45,7,17,5,6,1109,1
383,8383,41,Female,137431,Email,Consideration,8814.38,0.28,0.03,23,6.61,13.15,26,0,1,3,4290,1
384,8384,46,Male,28039,Email,Retention,8255.88,0.17,0.13,35,4.0,3.09,25,11,5,7,1960,1
385,8385,66,Female,28198,Social Media,Consideration,889.78,0.01,0.2,23,3.86,4.0,96,3,6,0,1704,0
386,8386,63,Male,54354,PPC,Retention,2151.98,0.26,0.18,6,7.15,12.37,42,0,4,8,4675,1
387,8387,48,Male,135513,SEO,Retention,1538.09,0.09,0.06,48,2.54,8.42,39,13,4,4,2001,1
388,8388,52,Male,23824,SEO,Retention,8324.72,0.16,0.16,36,3.52,13.88,49,8,3,1,167,1
389,8389,50,Male,70420,Referral,Awareness,8638.22,0.07,0.19,45,4.18,14.7,66,9,9,5,3476,1
390,8390,69,Female,109535,Social Media,Conversion,5326.92,0.1,0.18,47,5.09,5.48,72,11,0,3,4446,1
391,8391,38,Male,23436,Referral,Retention,1131.36,0.21,0.18,39,2.71,1.91,73,13,9,7,1889,1
392,8392,49,Male,113550,SEO,Retention,1442.6,0.13,0.16,47,2.42,10.7,28,11,6,7,2192,1
393,8393,40,Male,60857,SEO,Consideration,8154.13,0.19,0.07,37,9.91,13.89,84,19,2,9,3444,1
394,8394,50,Male,36057,SEO,Conversion,9298.98,0.25,0.03,24,9.22,2.89,41,1,4,6,3827,1
395,8395,20,Male,21310,Referral,Awareness,2074.81,0.11,0.1,42,5.71,14.79,17,2,7,2,2905,1
396,8396,35,Female,146913,Social Media,Awareness,210.26,0.17,0.02,33,7.89,3.34,80,12,1,9,2392,1
397,8397,42,Male,95355,Email,Consideration,3376.43,0.24,0.2,0,7.07,1.75,20,5,3,3,515,0
398,8398,59,Female,133769,Email,Awareness,401.94,0.22,0.08,27,1.68,7.69,66,16,8,2,2107,1
399,8399,48,Female,143916,SEO,Consideration,8296.95,0.17,0.19,40,5.66,12.18,61,15,1,0,2811,1
400,8400,20,Male,98993,Social Media,Conversion,4965.97,0.12,0.16,28,2.66,5.64,26,4,7,6,4059,1
401,8401,57,Female,86013,Social Media,Consideration,6454.42,0.13,0.09,31,6.26,5.31,95,17,8,9,3493,1
402,8402,63,Male,80022,PPC,Consideration,4173.7,0.14,0.03,4,1.56,3.36,92,3,2,7,3009,0
403,8403,41,Male,28906,PPC,Retention,3520.52,0.11,0.06,33,2.47,14.8,46,14,4,7,450,1
404,8404,67,Male,29868,Referral,Awareness,2299.78,0.21,0.14,45,8.04,5.46,92,12,3,7,4764,1
405,8405,49,Male,38546,PPC,Conversion,7728.27,0.05,0.17,25,8.59,10.16,25,13,9,0,1637,1
406,8406,64,Female,118812,Referral,Conversion,6985.92,0.29,0.2,12,9.17,2.42,8,8,9,0,2822,1
407,8407,39,Female,92855,Email,Retention,3671.22,0.24,0.04,11,9.07,7.02,90,7,7,9,1428,1
408,8408,40,Male,149080,SEO,Consideration,3279.05,0.1,0.04,21,9.16,12.04,11,13,7,4,4301,1
409,8409,19,Female,53149,Social Media,Conversion,112.3,0.02,0.02,8,1.85,14.57,15,6,4,9,4211,1
410,8410,44,Male,144060,Email,Conversion,729.17,0.22,0.06,5,6.94,3.07,46,2,4,2,2091,1
411,8411,59,Female,133591,Email,Consideration,6270.23,0.22,0.17,35,7.31,1.87,55,3,0,0,1238,1
412,8412,19,Male,87381,Referral,Consideration,5194.61,0.29,0.05,9,3.41,14.82,65,16,4,1,3635,1
413,8413,43,Male,43684,SEO,Conversion,4404.55,0.08,0.11,36,9.94,8.54,50,8,0,7,2658,1
414,8414,34,Male,49858,Referral,Consideration,8292.27,0.03,0.09,31,3.57,5.51,26,10,3,4,4700,1
415,8415,57,Male,65330,Email,Awareness,5088.59,0.28,0.07,3,6.17,14.42,72,0,6,3,3890,1
416,8416,50,Female,128214,Social Media,Conversion,3906.49,0.09,0.13,3,8.85,6.16,65,11,1,1,3990,1
417,8417,26,Female,143980,PPC,Consideration,1696.44,0.22,0.11,12,3.6,3.86,61,6,0,7,781,1
418,8418,60,Male,79204,Referral,Conversion,8224.81,0.03,0.07,15,6.46,12.15,70,8,1,5,4878,1
419,8419,65,Female,112203,Email,Conversion,5804.86,0.23,0.14,42,7.48,5.05,7,2,6,7,3197,1
420,8420,56,Female,45293,PPC,Retention,1015.35,0.05,0.06,49,6.64,5.17,37,10,2,0,4258,1
421,8421,46,Female,76869,PPC,Awareness,6524.09,0.21,0.13,25,4.65,6.95,5,9,4,2,10,1
422,8422,59,Male,110429,Email,Awareness,4308.2,0.16,0.19,32,9.5,10.55,58,18,0,0,3441,1
423,8423,43,Female,24629,SEO,Retention,8132.72,0.29,0.15,3,6.51,12.71,18,0,9,3,3476,1
424,8424,52,Female,25704,Email,Retention,9197.25,0.02,0.09,25,3.02,3.78,78,13,9,4,3726,1
425,8425,67,Female,21776,Social Media,Conversion,6044.61,0.09,0.15,8,8.26,5.76,55,7,9,5,4140,1
426,8426,42,Male,77255,PPC,Awareness,7342.97,0.03,0.16,40,6.9,7.69,27,6,7,5,3814,1
427,8427,41,Male,68281,Social Media,Retention,660.25,0.27,0.07,10,1.99,0.87,93,9,3,6,3591,1
428,8428,30,Male,136972,Referral,Consideration,5646.53,0.18,0.14,4,3.5,10.61,90,11,9,5,4887,1
429,8429,24,Female,133532,PPC,Conversion,7577.87,0.17,0.09,37,2.42,8.71,9,18,1,2,3142,1
430,8430,53,Female,51236,SEO,Awareness,5017.95,0.05,0.17,31,1.65,2.44,44,6,7,1,1816,1
431,8431,62,Male,86780,Email,Conversion,5976.15,0.15,0.07,28,3.07,2.39,94,8,9,7,3952,1
432,8432,37,Female,21333,Referral,Conversion,8999.59,0.13,0.19,37,3.5,13.48,64,18,4,5,3920,1
433,8433,18,Female,89205,Social Media,Consideration,2061.19,0.1,0.12,39,5.2,10.41,49,6,1,0,3965,1
434,8434,25,Female,103120,Referral,Consideration,1072.64,0.23,0.08,27,9.72,6.13,31,15,8,9,4446,1
435,8435,63,Female,70946,SEO,Retention,6937.37,0.03,0.09,23,9.49,5.4,60,6,5,9,126,1
436,8436,33,Female,133883,Email,Consideration,8246.2,0.2,0.08,18,7.78,5.09,15,11,7,8,3977,1
437,8437,31,Male,75333,Referral,Awareness,8519.85,0.25,0.04,0,6.82,9.99,5,2,1,1,4342,0
438,8438,29,Female,47277,Social Media,Retention,6452.28,0.27,0.02,4,9.53,3.09,65,4,4,9,3178,1
439,8439,68,Male,70606,Referral,Awareness,8348.81,0.23,0.07,22,2.28,14.82,61,5,2,4,4529,1
440,8440,40,Male,21933,Email,Awareness,7036.58,0.09,0.1,18,3.97,10.46,65,16,7,1,3313,1
441,8441,32,Male,53514,Referral,Retention,965.03,0.18,0.08,1,5.98,2.34,66,16,0,8,4791,1
442,8442,45,Male,142058,Social Media,Consideration,7644.23,0.05,0.01,47,8.33,2.5,18,3,8,8,1536,1
443,8443,51,Male,127336,Email,Conversion,1875.66,0.04,0.12,1,6.61,9.9,3,9,5,2,2153,1
444,8444,19,Male,109893,SEO,Consideration,2442.43,0.2,0.04,8,8.28,6.06,42,7,0,1,1327,0
445,8445,49,Female,112607,SEO,Awareness,4007.04,0.26,0.05,17,2.38,10.07,17,13,2,7,3993,1
446,8446,40,Male,82958,PPC,Awareness,3214.21,0.03,0.03,15,2.73,10.98,81,10,7,8,4825,1
447,8447,39,Female,26827,Referral,Retention,3284.35,0.04,0.11,38,7.67,8.3,45,5,7,1,1721,1
448,8448,68,Male,50844,Social Media,Awareness,1775.67,0.17,0.03,8,4.13,4.22,45,12,2,8,2321,0
449,8449,42,Female,134501,Referral,Retention,3009.32,0.07,0.06,43,4.92,8.49,84,14,9,2,2754,1
450,8450,39,Female,111200,Email,Retention,294.66,0.19,0.1,22,8.12,6.62,20,11,7,0,1947,1
451,8451,39,Male,20792,PPC,Consideration,4781.82,0.07,0.04,32,1.63,13.41,29,9,5,5,2896,1
452,8452,66,Female,59695,Social Media,Awareness,7709.05,0.04,0.09,37,2.51,11.23,63,11,6,1,162,1
453,8453,69,Female,103187,Referral,Consideration,8636.25,0.17,0.08,33,3.66,9.48,40,3,1,0,3480,1
454,8454,59,Female,62510,Social Media,Conversion,8222.24,0.26,0.17,25,8.95,1.08,16,7,0,3,4664,1
455,8455,23,Female,59137,Email,Consideration,4222.93,0.21,0.16,16,4.64,14.86,4,19,0,8,4924,1
456,8456,32,Female,133104,PPC,Awareness,7331.22,0.25,0.2,13,3.27,8.71,4,2,2,7,4437,1
457,8457,60,Female,104610,Social Media,Conversion,2950.12,0.09,0.11,12,7.11,4.26,72,6,6,2,4305,1
458,8458,54,Female,93410,Email,Awareness,650.07,0.27,0.12,21,1.27,9.08,74,2,8,7,3978,1
459,8459,50,Male,102212,SEO,Conversion,6792.12,0.12,0.19,42,7.98,12.36,47,0,1,5,3833,1
460,8460,25,Female,59632,Social Media,Awareness,6523.08,0.26,0.09,47,7.28,8.31,77,18,5,4,2616,1
461,8461,61,Male,56790,PPC,Consideration,8036.13,0.15,0.12,17,1.5,11.76,37,13,7,0,3498,1
462,8462,61,Female,144284,Social Media,Awareness,6199.45,0.09,0.08,19,5.48,6.49,5,2,8,8,1710,1
463,8463,22,Male,103568,Social Media,Retention,1653.23,0.09,0.11,29,4.64,9.05,57,1,9,1,297,0
464,8464,56,Female,149779,Email,Retention,8546.31,0.17,0.03,34,2.42,6.62,13,3,2,8,1411,1
465,8465,21,Female,50885,Referral,Consideration,6309.8,0.03,0.16,32,2.39,8.15,71,4,4,4,408,1
466,8466,23,Male,85214,Referral,Consideration,8095.34,0.28,0.2,45,2.44,2.93,93,5,4,2,2849,1
467,8467,62,Male,96544,Social Media,Conversion,7763.66,0.09,0.02,16,6.4,9.18,58,8,7,9,1591,1
468,8468,49,Female,64870,PPC,Consideration,3048.86,0.11,0.16,34,2.54,14.69,64,9,0,6,68,1
469,8469,69,Female,148217,PPC,Retention,838.07,0.08,0.06,11,1.54,11.59,88,4,2,0,3624,0
470,8470,47,Female,68110,Email,Consideration,1847.39,0.01,0.05,1,9.62,5.14,12,17,5,4,3744,1
471,8471,64,Male,129414,Social Media,Retention,1019.34,0.21,0.14,33,1.35,13.03,26,6,5,4,3325,1
472,8472,52,Female,25171,Social Media,Consideration,2509.78,0.18,0.02,11,6.98,13.49,24,9,3,6,2603,1
473,8473,57,Female,29589,Referral,Retention,4649.37,0.24,0.1,25,9.42,3.06,55,10,4,7,2139,1
474,8474,69,Male,38077,Email,Conversion,9077.42,0.02,0.01,31,1.34,1.27,67,16,9,7,3563,1
475,8475,33,Male,84874,SEO,Awareness,8732.99,0.28,0.12,20,9.69,8.8,58,7,2,0,3155,1
476,8476,30,Female,92246,PPC,Awareness,7214.14,0.11,0.1,4,5.52,7.4,94,6,3,3,841,1
477,8477,67,Male,135725,PPC,Retention,338.71,0.27,0.18,27,8.07,10.86,48,13,9,5,157,1
478,8478,59,Male,105772,Social Media,Consideration,3479.75,0.04,0.15,22,6.63,4.75,17,10,9,9,2662,1
479,8479,47,Female,58227,Email,Consideration,6855.25,0.23,0.03,47,6.55,6.01,80,7,0,1,4190,1
