CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,Conversion
10168,58,Female,22438,PPC,Consideration,5590.15,0.17,0.05,40,4.9,10.03,33,16,3,3,4232,1
10297,61,Male,102819,Referral,Consideration,8848.63,0.06,0.15,42,5.29,11.12,27,3,7,1,3657,1
12738,56,Female,21120,Referral,Conversion,1323.93,0.02,0.05,11,3.88,2.2,38,4,7,9,4377,1
8473,57,Female,29589,Referral,Retention,4649.37,0.24,0.1,25,9.42,3.06,55,10,4,7,2139,1
13491,20,Female,132312,SEO,Retention,2377.45,0.04,0.09,19,4.01,4.42,89,13,5,3,2787,1
9604,38,Female,143682,SEO,Awareness,9165.95,0.19,0.04,11,2.25,11.99,70,6,3,4,3689,1
14561,49,Male,110636,Email,Awareness,7963.15,0.07,0.08,10,6.99,7.78,34,0,4,5,3667,1
10238,47,Female,76795,Email,Conversion,1529.32,0.08,0.12,13,2.54,10.51,53,5,8,7,3518,1
8771,45,Female,127268,Social Media,Retention,3428.64,0.28,0.13,22,6.78,11.17,83,10,1,9,4749,1
11116,55,Female,133917,Social Media,Retention,7934.49,0.25,0.1,28,4.87,14.65,14,1,4,2,1523,1
9046,39,Female,53539,PPC,Retention,3210.04,0.27,0.14,21,2.2,13.72,84,11,1,9,1645,1
12158,58,Female,95948,SEO,Retention,1220.24,0.27,0.09,48,7.19,5.1,39,17,9,1,3783,1
8433,18,Female,89205,Social Media,Consideration,2061.19,0.1,0.12,39,5.2,10.41,49,6,1,0,3965,1
9156,22,Female,114948,Email,Retention,2813.02,0.12,0.12,15,2.56,7.87,61,2,9,9,1785,1
12371,44,Female,84038,PPC,Conversion,5719.44,0.18,0.13,12,9.61,6.93,25,17,3,4,787,1
13138,52,Female,51516,PPC,Awareness,644.64,0.29,0.07,18,8.81,3.87,33,2,7,1,679,0
9811,65,Female,73238,PPC,Awareness,3640.19,0.06,0.09,2,4.98,11.84,75,14,3,8,3791,1
14764,60,Female,72448,Referral,Retention,5721.67,0.02,0.07,23,4.66,2.32,66,14,0,6,658,1
14544,28,Male,72025,Referral,Consideration,7759.87,0.15,0.13,10,6.43,4.01,67,18,1,6,1048,1
15917,48,Male,47268,SEO,Retention,5652.05,0.11,0.14,37,1.45,0.53,27,13,7,1,574,1
9304,26,Female,143479,Email,Retention,8006.35,0.18,0.11,20,9.68,11.3,34,17,4,7,3925,1
10765,23,Female,44690,Referral,Retention,8618.46,0.14,0.11,38,4.27,2.14,22,19,9,5,3223,1
11122,24,Male,103442,SEO,Retention,809.83,0.08,0.08,23,5.45,9.62,36,17,1,9,330,1
11030,69,Female,123167,PPC,Retention,9248.49,0.01,0.05,11,4.4,7.6,77,8,8,6,666,1
11695,46,Female,104963,Email,Consideration,1640.12,0.01,0.04,46,8.68,3.01,63,17,5,6,3638,1
14427,54,Female,63815,SEO,Conversion,9797.16,0.14,0.15,32,6.7,14.15,82,14,9,3,2188,1
15442,24,Male,103605,Email,Retention,6725.58,0.14,0.15,17,4.61,12.01,44,9,4,9,4703,0
14630,39,Female,88310,PPC,Awareness,8006.19,0.27,0.15,3,8.57,5.94,98,11,6,2,1411,1
14897,60,Female,69240,Referral,Awareness,4033.84,0.2,0.2,40,4.61,4.69,21,0,2,2,108,0
12943,46,Female,30011,PPC,Conversion,9177.74,0.19,0.06,43,3.39,7.82,1,3,1,0,2358,1
15601,58,Female,137105,Referral,Retention,1881.86,0.29,0.18,14,7.78,4.69,19,5,3,1,3684,0
15728,67,Male,32094,Social Media,Conversion,2008.96,0.25,0.05,44,8.71,0.7,65,14,8,7,2718,1
13039,56,Male,34909,SEO,Awareness,354.23,0.08,0.11,4,1.58,5.2,97,18,9,4,4173,1
15777,37,Male,131689,PPC,Awareness,9633.52,0.27,0.17,11,6.16,7.29,99,0,5,8,1092,1
9947,46,Female,61504,Referral,Retention,2462.63,0.12,0.13,8,3.46,7.38,85,18,5,5,299,1
8934,44,Male,56253,PPC,Consideration,7257.79,0.06,0.14,14,8.03,1.56,34,12,1,4,3289,1
12831,22,Female,40809,SEO,Conversion,3698.47,0.13,0.17,49,3.56,5.06,75,19,5,9,987,1
14552,19,Female,133316,Referral,Retention,3735.07,0.01,0.07,26,3.23,8.26,32,9,3,5,4511,1
10152,66,Female,65805,SEO,Consideration,243.44,0.25,0.12,39,5.96,2.13,25,19,9,0,484,1
13225,31,Female,25257,Referral,Retention,3393.64,0.05,0.08,9,3.63,1.06,89,14,2,8,2467,0
11925,23,Female,33803,PPC,Conversion,7077.94,0.13,0.05,45,1.37,2.94,62,17,1,0,4526,1
15828,18,Male,107114,PPC,Conversion,8052.56,0.25,0.12,3,7.0,3.85,16,18,1,1,1191,1
8344,34,Female,135845,PPC,Conversion,1796.03,0.08,0.15,5,9.62,1.87,75,13,2,1,1558,0
12430,49,Male,126854,SEO,Conversion,1652.98,0.19,0.02,33,2.06,2.39,19,2,7,9,4509,1
8462,61,Female,144284,Social Media,Awareness,6199.45,0.09,0.08,19,5.48,6.49,5,2,8,8,1710,1
9191,20,Female,53427,PPC,Consideration,8250.04,0.23,0.07,39,2.94,9.18,1,7,9,5,2144,1
9641,35,Male,128173,Social Media,Retention,2090.22,0.07,0.07,34,1.44,11.08,48,0,7,4,4388,1
12270,36,Female,31971,Social Media,Awareness,6485.68,0.03,0.13,48,2.67,7.02,12,3,0,0,4282,0
9941,34,Male,69008,Email,Consideration,3847.81,0.2,0.07,5,4.39,3.91,49,7,4,2,4393,1
15805,55,Male,35921,Referral,Consideration,6284.03,0.22,0.04,1,7.99,9.67,65,4,8,9,2638,0
8440,40,Male,21933,Email,Awareness,7036.58,0.09,0.1,18,3.97,10.46,65,16,7,1,3313,1
9081,25,Male,88908,Social Media,Awareness,8138.45,0.04,0.1,39,6.99,7.76,76,9,2,9,905,1
8950,58,Female,56180,SEO,Retention,7861.93,0.04,0.17,42,4.09,11.85,61,3,3,3,1017,1
11706,30,Female,122895,Social Media,Retention,9893.42,0.25,0.1,46,6.72,7.5,27,6,9,1,1782,1
12024,41,Female,66871,PPC,Conversion,1385.02,0.29,0.06,16,7.37,4.77,63,14,8,0,93,1
8822,52,Female,105865,SEO,Conversion,9004.43,0.14,0.02,4,3.17,14.84,19,7,7,8,2017,1
11222,63,Female,146419,Social Media,Consideration,9409.92,0.15,0.16,46,3.42,13.79,3,2,4,6,2607,1
8485,54,Male,117583,Referral,Conversion,1567.22,0.16,0.09,43,3.37,5.66,5,12,8,4,4909,1
12526,55,Female,84527,SEO,Consideration,6533.14,0.11,0.19,24,1.88,4.42,3,7,4,9,3435,1
9172,68,Female,62139,Referral,Consideration,3210.5,0.06,0.01,46,2.85,6.58,56,1,4,7,1883,0
11747,25,Male,99056,SEO,Conversion,9827.84,0.16,0.01,19,3.89,12.65,22,18,8,2,125,1
14235,25,Male,47785,SEO,Conversion,403.92,0.26,0.07,38,2.82,8.32,89,5,5,8,1445,1
15375,56,Male,30058,Social Media,Awareness,5756.21,0.15,0.19,46,4.51,9.78,58,11,1,4,1141,0
13686,25,Male,69831,Email,Consideration,5578.29,0.24,0.06,24,8.44,8.52,97,4,5,3,4633,1
8175,68,Male,65606,PPC,Conversion,8843.25,0.08,0.07,30,3.1,7.94,83,15,3,5,3789,1
8289,33,Female,37839,Email,Consideration,4838.93,0.03,0.11,21,4.23,7.72,98,3,6,2,4135,1
9637,25,Female,57489,Social Media,Conversion,2580.01,0.04,0.07,4,7.55,14.34,32,2,3,5,1090,1
14564,57,Male,37857,PPC,Consideration,6803.67,0.23,0.15,30,9.46,2.45,83,16,4,8,4356,1
11013,40,Female,104719,Referral,Retention,8688.74,0.08,0.02,29,1.03,12.83,31,4,7,2,3331,1
14094,62,Male,23974,Social Media,Retention,8396.05,0.29,0.03,1,7.29,1.91,50,11,0,9,2151,1
15689,55,Male,52726,Referral,Consideration,1047.29,0.13,0.16,19,5.53,7.15,63,1,0,7,3153,1
13896,69,Male,110728,PPC,Awareness,8588.25,0.25,0.15,30,1.84,7.16,21,3,9,6,2434,1
10744,42,Female,137952,SEO,Consideration,597.35,0.08,0.09,45,9.3,1.71,88,1,1,6,4781,0
15796,32,Female,62523,SEO,Consideration,8542.76,0.3,0.13,29,8.56,9.9,69,19,7,0,2333,1
14895,34,Female,36585,PPC,Awareness,3227.19,0.09,0.08,24,1.04,6.05,70,13,3,5,3956,1
13880,38,Female,57471,PPC,Conversion,5863.45,0.19,0.09,40,6.28,7.27,46,11,2,2,3217,1
8794,35,Female,125447,Social Media,Conversion,7311.37,0.15,0.13,2,8.63,4.18,26,7,7,1,2630,1
11643,57,Female,128511,Social Media,Conversion,7651.27,0.28,0.17,34,1.56,2.21,57,0,5,8,4627,1
15526,35,Male,102628,Social Media,Awareness,7722.09,0.28,0.15,35,7.95,7.08,88,4,0,5,3848,0
14736,68,Male,33341,Referral,Retention,2033.64,0.13,0.13,21,7.38,3.31,59,18,7,0,506,1
15571,31,Female,36685,Referral,Awareness,7310.27,0.23,0.04,21,1.71,7.03,77,8,7,6,3168,1
12349,20,Male,35773,PPC,Retention,3922.1,0.06,0.2,14,8.99,12.03,54,2,1,2,1929,1
10785,40,Female,35852,Email,Consideration,7220.48,0.22,0.05,6,2.98,5.75,62,18,8,3,2819,1
12067,46,Female,77911,Social Media,Retention,8070.96,0.02,0.03,23,8.26,9.03,45,1,8,7,3737,1
13330,62,Female,97354,Referral,Awareness,8307.5,0.24,0.06,21,3.42,12.49,38,4,9,4,4208,1
10689,39,Male,36375,SEO,Retention,5862.11,0.28,0.13,21,1.25,3.32,90,12,5,6,54,1
14362,33,Female,90784,PPC,Conversion,6967.99,0.26,0.03,7,6.67,13.9,79,16,7,0,711,1
13126,22,Female,62464,SEO,Conversion,7732.7,0.24,0.1,7,1.76,0.51,74,17,8,7,213,1
14425,59,Female,97614,Social Media,Retention,555.49,0.18,0.08,22,5.65,14.79,84,12,4,3,1796,1
12258,50,Female,94332,SEO,Conversion,2138.95,0.25,0.18,35,6.5,13.1,3,8,2,8,4990,1
9859,47,Female,140063,Email,Conversion,1438.12,0.05,0.1,35,5.86,7.22,61,8,0,2,1117,1
9292,54,Female,74504,PPC,Conversion,5547.81,0.27,0.15,47,3.61,3.05,97,8,5,6,4416,1
11626,54,Female,138201,Social Media,Conversion,1316.34,0.29,0.04,13,2.26,7.05,2,1,3,1,3906,1
13387,53,Female,84926,Referral,Awareness,2521.98,0.3,0.15,29,8.12,7.99,11,4,9,5,4819,1
15609,60,Male,48987,Social Media,Consideration,7616.18,0.17,0.15,21,5.11,5.91,84,7,8,9,2932,0
14875,59,Male,110888,SEO,Retention,5541.42,0.15,0.07,31,4.49,2.0,5,16,2,7,1229,1
11875,27,Male,23907,Social Media,Retention,3524.11,0.18,0.16,45,3.78,8.51,30,14,0,5,4004,1
13186,46,Male,125120,Referral,Conversion,2157.26,0.04,0.12,45,3.23,13.19,27,3,7,9,3587,1
15350,62,Female,145008,PPC,Conversion,1665.72,0.11,0.13,33,2.3,12.32,34,15,8,0,2749,1
15797,53,Male,50284,SEO,Consideration,7521.65,0.11,0.15,20,4.59,14.34,44,17,1,7,3410,0
8443,51,Male,127336,Email,Conversion,1875.66,0.04,0.12,1,6.61,9.9,3,9,5,2,2153,1
15359,47,Female,91823,Referral,Conversion,3882.2,0.19,0.06,6,3.13,10.89,73,8,7,0,1667,0
14997,66,Female,55344,Social Media,Consideration,7480.55,0.04,0.07,40,1.54,12.72,59,8,6,9,3980,1
11775,50,Male,84928,Email,Awareness,7006.05,0.04,0.06,5,3.42,5.32,81,15,2,3,2966,1
12429,32,Female,35793,SEO,Awareness,9888.75,0.04,0.07,14,3.19,5.0,69,7,1,8,1411,1
12146,51,Female,93728,Email,Retention,7968.91,0.26,0.04,36,2.77,8.21,36,3,2,8,58,0
13698,45,Male,116666,PPC,Retention,1527.93,0.04,0.16,49,9.21,13.75,94,14,7,0,3009,1
11485,50,Female,22977,SEO,Retention,9153.11,0.07,0.02,13,3.71,9.16,74,10,7,7,189,1
14629,53,Male,65798,Social Media,Conversion,1088.95,0.07,0.04,2,9.03,1.62,19,13,1,1,4517,0
9914,35,Female,119186,PPC,Awareness,5723.59,0.26,0.04,15,1.73,14.8,14,18,2,3,4373,1
13805,33,Male,24334,Social Media,Consideration,5682.67,0.17,0.14,48,7.79,3.08,83,2,3,0,865,1
12802,34,Male,87759,Social Media,Awareness,5713.03,0.28,0.04,48,2.23,9.02,80,5,4,7,452,1
9293,38,Male,63130,PPC,Conversion,6138.77,0.23,0.17,48,9.54,5.95,84,6,4,1,1468,1
15688,44,Female,38989,PPC,Conversion,707.25,0.29,0.11,0,1.65,3.51,5,0,7,0,2540,1
10848,66,Female,142534,PPC,Consideration,8494.95,0.15,0.14,27,2.89,11.66,70,9,2,3,2657,1
8777,45,Female,31377,SEO,Consideration,6174.7,0.28,0.07,19,3.11,9.47,3,13,0,5,3693,1
12837,65,Male,126374,SEO,Consideration,8221.75,0.05,0.13,5,2.75,0.76,43,14,8,5,2622,1
15063,31,Female,120229,PPC,Awareness,3152.67,0.04,0.12,42,2.88,5.7,0,4,2,4,2219,0
12974,18,Male,107858,PPC,Consideration,9116.74,0.24,0.07,38,1.84,3.46,20,19,9,7,1449,1
14291,21,Female,42409,Email,Awareness,4346.23,0.15,0.14,19,6.8,6.24,84,0,9,3,195,1
9495,40,Female,116355,SEO,Conversion,2982.27,0.06,0.05,9,7.35,1.6,97,0,0,6,1322,0
8882,51,Male,40932,Referral,Awareness,834.28,0.2,0.09,15,7.02,1.54,48,11,9,4,2221,1
15099,60,Female,79261,Social Media,Conversion,8606.31,0.23,0.13,24,7.87,1.23,84,12,1,4,1881,1
15565,31,Male,78694,Email,Awareness,3606.97,0.02,0.17,18,2.3,0.93,72,18,3,7,2121,1
9022,62,Female,47973,Email,Awareness,3623.8,0.13,0.09,4,3.6,0.91,48,19,1,8,3773,1
12914,23,Male,85377,PPC,Conversion,2307.44,0.21,0.06,11,3.57,10.7,74,10,1,9,3879,1
12606,44,Female,129824,PPC,Consideration,4839.55,0.08,0.12,11,9.46,7.54,45,6,5,6,438,1
10974,27,Male,78786,SEO,Awareness,4490.31,0.26,0.16,45,8.32,11.01,73,19,0,6,3479,1
15016,66,Female,84372,Social Media,Conversion,5813.88,0.01,0.03,38,7.63,1.21,29,7,8,6,2914,1
10605,61,Female,53367,Email,Consideration,6330.86,0.1,0.12,47,2.59,7.71,72,6,3,7,2276,1
10534,64,Female,21963,SEO,Consideration,7891.65,0.19,0.04,2,7.68,3.47,67,14,3,0,2000,1
11758,25,Male,110859,Social Media,Retention,8071.8,0.07,0.1,36,9.05,8.28,48,18,8,8,4466,1
14841,67,Male,105348,PPC,Conversion,3035.72,0.29,0.01,11,2.23,13.98,54,7,6,4,1894,1
15183,30,Male,71656,Referral,Awareness,9840.34,0.11,0.2,2,6.87,2.08,2,13,4,0,314,1
15464,28,Male,41788,SEO,Awareness,2984.0,0.23,0.11,27,8.8,10.66,63,15,1,7,4179,1
12476,44,Female,60251,Email,Awareness,7976.3,0.08,0.19,29,9.6,14.72,76,14,5,8,2209,1
12863,69,Female,104079,Email,Awareness,243.24,0.21,0.06,38,6.8,10.69,74,15,2,9,3395,1
11451,42,Female,61596,Referral,Conversion,7182.41,0.17,0.14,12,8.07,10.82,25,18,0,0,1520,1
12036,45,Female,143981,Social Media,Retention,8052.88,0.09,0.08,30,3.5,12.85,85,18,8,4,4304,1
15243,65,Female,126649,PPC,Retention,1155.27,0.3,0.18,5,9.67,12.26,27,14,9,2,2565,1
13778,57,Male,77052,Referral,Conversion,6575.24,0.2,0.17,13,4.82,6.52,30,13,0,0,2472,1
11726,58,Male,91982,PPC,Awareness,7698.3,0.09,0.03,27,8.49,4.68,44,3,3,1,2989,0
15235,23,Female,69506,SEO,Retention,5370.3,0.16,0.14,15,4.3,12.77,31,7,1,8,2175,1
11976,34,Male,62337,Social Media,Consideration,3147.5,0.2,0.03,34,7.63,10.26,65,13,2,0,2029,1
8316,53,Male,107191,Social Media,Consideration,678.08,0.1,0.19,18,3.02,0.78,98,6,2,2,507,0
15432,25,Female,46321,SEO,Awareness,5351.04,0.16,0.08,20,8.5,10.42,56,7,1,2,2199,1
12828,57,Male,126753,PPC,Retention,9223.49,0.26,0.06,20,4.81,5.78,8,9,0,4,4402,1
11750,29,Female,42805,Referral,Awareness,8365.71,0.28,0.04,16,1.81,6.95,62,8,1,2,823,1
11272,24,Female,126396,Email,Conversion,6395.52,0.28,0.01,39,2.4,1.87,65,4,1,5,311,0
12685,57,Female,75998,PPC,Awareness,8972.65,0.03,0.17,44,5.04,11.77,21,17,1,8,1054,1
14720,33,Female,103275,Email,Consideration,5450.18,0.02,0.2,30,8.34,3.27,65,0,1,3,1918,1
10495,18,Female,125754,PPC,Conversion,2690.31,0.15,0.17,19,2.9,7.34,54,14,4,3,3777,1
11319,22,Female,38631,Referral,Consideration,4314.28,0.24,0.03,32,3.79,11.55,15,10,0,0,4464,1
13308,47,Female,71899,PPC,Retention,8646.33,0.16,0.05,43,9.9,3.61,0,5,6,8,1840,1
14986,35,Male,65939,PPC,Retention,2348.8,0.04,0.02,27,2.21,4.48,42,8,6,5,3304,0
12381,49,Female,94628,SEO,Awareness,3870.04,0.1,0.11,7,9.4,13.27,70,17,3,3,4535,1
13283,33,Female,43867,Referral,Consideration,6343.46,0.1,0.14,12,2.41,5.44,60,16,6,8,2834,1
10594,19,Male,66032,Referral,Awareness,8114.64,0.02,0.03,30,1.09,12.97,53,15,9,9,4577,1
12747,59,Female,99766,PPC,Conversion,1621.09,0.12,0.19,22,3.81,0.96,98,0,0,7,404,1
14458,68,Female,95589,Referral,Retention,5703.36,0.15,0.1,36,1.87,8.77,85,11,5,5,611,1
8909,41,Male,124713,SEO,Retention,6994.77,0.17,0.05,19,6.32,10.46,38,6,3,4,3570,1
14620,35,Female,96438,Referral,Consideration,8787.27,0.13,0.14,23,4.31,2.83,18,6,2,6,1163,1
8356,68,Male,127519,Referral,Conversion,1473.95,0.07,0.1,2,2.12,13.38,31,1,1,3,1188,0
15959,69,Male,91123,Email,Awareness,246.64,0.25,0.14,8,8.74,6.17,57,15,9,7,3716,1
11331,29,Female,111118,Social Media,Consideration,3422.02,0.13,0.05,7,9.05,12.42,26,7,1,1,4733,1
15755,61,Female,141952,Social Media,Conversion,1773.73,0.25,0.04,40,8.03,6.47,32,12,1,3,1464,0
10990,61,Female,110975,PPC,Consideration,6904.64,0.04,0.16,32,7.0,9.37,52,16,7,2,3099,1
12795,34,Male,132517,Email,Retention,4795.05,0.28,0.03,42,3.98,4.47,71,15,8,7,3343,1
13122,55,Male,32473,Referral,Consideration,9231.01,0.18,0.17,22,9.96,13.89,4,19,3,5,428,1
8944,59,Male,99045,Email,Conversion,2412.54,0.21,0.09,8,1.6,3.88,54,2,1,6,1341,0
12669,36,Female,137513,Email,Conversion,8428.64,0.25,0.18,32,4.22,3.57,12,1,5,6,4783,1
10268,54,Male,140848,Social Media,Consideration,8021.3,0.12,0.16,46,7.74,9.93,58,9,3,1,4094,1
8273,50,Female,66526,SEO,Conversion,9594.5,0.18,0.03,47,7.84,7.81,57,15,6,9,1722,1
8013,53,Male,64608,SEO,Awareness,1520.42,0.19,0.16,8,8.5,14.25,81,8,1,2,2818,1
11637,49,Male,143863,Email,Conversion,7908.92,0.27,0.15,35,9.94,14.42,80,4,5,0,4157,1
10768,60,Female,53762,SEO,Conversion,3162.79,0.06,0.2,9,9.85,3.95,3,14,2,6,2822,1
11264,32,Male,26028,Email,Retention,1962.63,0.1,0.17,28,9.58,13.07,86,5,2,1,1835,1
14774,40,Female,82104,SEO,Awareness,9479.56,0.04,0.12,11,8.95,13.45,46,19,6,5,99,1
8111,68,Female,25717,Email,Conversion,8443.73,0.23,0.03,17,6.36,10.53,78,19,5,7,603,1
8022,55,Male,57586,Email,Consideration,6599.33,0.26,0.14,14,3.45,12.85,94,14,6,9,1989,1
12307,40,Female,121564,Referral,Consideration,5162.18,0.12,0.01,29,5.26,6.83,65,6,5,6,3710,1
11762,40,Female,94310,SEO,Consideration,7674.12,0.09,0.17,19,1.16,14.3,86,18,2,8,4212,1
14020,20,Female,50384,PPC,Consideration,1701.21,0.02,0.13,31,9.23,12.78,54,2,3,8,2991,1
8149,44,Male,45476,Social Media,Consideration,5423.01,0.04,0.18,35,3.29,3.37,71,14,6,7,252,1
15731,38,Male,64378,SEO,Consideration,5950.35,0.19,0.1,22,6.06,10.17,22,0,4,6,671,1
14817,55,Female,67163,Social Media,Conversion,6964.79,0.02,0.13,12,5.07,10.14,86,15,6,4,3992,1
11848,20,Male,80750,Email,Awareness,4218.77,0.17,0.15,24,8.74,9.59,56,10,3,2,2976,1
9735,28,Female,31135,Email,Awareness,1698.45,0.18,0.04,22,7.57,12.87,1,13,0,0,36,0
14656,23,Female,31552,Email,Awareness,5114.06,0.03,0.15,38,5.99,8.56,91,6,3,7,1655,1
15734,54,Male,115798,SEO,Conversion,4834.9,0.13,0.18,37,4.62,13.76,93,6,0,9,3991,0
12033,31,Female,123229,Email,Awareness,6722.59,0.08,0.14,19,9.91,10.94,2,15,4,4,4891,1
15056,25,Female,82395,SEO,Retention,3732.98,0.13,0.09,25,4.51,11.74,14,16,4,9,1572,1
12996,66,Female,32987,Referral,Retention,5952.41,0.15,0.1,17,3.67,1.57,28,0,5,6,3704,1
10519,21,Female,24271,SEO,Consideration,3620.39,0.15,0.05,37,5.2,8.14,9,15,0,0,1137,1
8066,67,Female,49075,Email,Retention,985.54,0.21,0.14,17,9.09,5.29,75,19,4,6,643,1
9694,66,Female,105870,Email,Retention,8771.06,0.23,0.1,20,1.48,4.16,53,1,6,2,2670,1
14689,40,Female,76884,Referral,Conversion,130.04,0.22,0.15,10,8.7,14.01,39,14,7,4,2084,1
11858,49,Female,69460,Social Media,Retention,3265.43,0.07,0.17,33,4.21,2.7,29,12,5,4,1457,1
13463,22,Female,70697,PPC,Retention,4909.42,0.15,0.15,6,7.82,11.83,8,18,7,1,3951,1
10722,52,Male,126464,Email,Retention,9250.13,0.13,0.2,33,5.32,7.76,32,18,4,8,156,1
10203,55,Female,129591,PPC,Consideration,7880.13,0.2,0.11,43,2.56,8.41,64,2,9,2,1509,1
14117,48,Female,22998,Email,Conversion,1987.36,0.27,0.13,16,6.86,10.57,82,13,3,1,3308,1
11581,26,Female,72763,Social Media,Awareness,8221.23,0.24,0.15,44,7.67,7.44,87,1,7,7,1017,1
15289,36,Male,66454,Referral,Awareness,8781.78,0.18,0.1,32,1.96,0.52,44,10,4,9,3392,1
9855,59,Male,61191,Referral,Awareness,4226.62,0.13,0.07,45,6.12,11.26,80,8,8,9,4192,1
10446,53,Female,92843,Email,Conversion,8535.16,0.01,0.13,26,5.75,14.67,2,19,5,6,3224,1
8643,24,Female,101666,Social Media,Consideration,6576.04,0.01,0.16,29,1.9,4.18,25,17,7,6,4550,1
8205,50,Male,29047,Email,Retention,3872.97,0.03,0.04,15,8.25,4.73,72,9,4,6,155,0
14676,69,Male,68120,PPC,Consideration,3857.87,0.29,0.09,22,7.41,1.05,67,19,7,6,4221,1
10292,48,Female,61048,PPC,Retention,6433.46,0.03,0.18,16,5.1,13.09,8,4,9,1,2105,1
15200,58,Male,139991,PPC,Awareness,8676.31,0.16,0.18,18,1.5,0.99,2,11,9,7,4317,1
12723,58,Male,113330,PPC,Conversion,7017.38,0.24,0.04,3,6.36,3.67,37,1,2,0,4687,0
13180,40,Female,33691,Email,Awareness,9288.96,0.07,0.03,20,9.55,14.66,49,5,0,9,528,0
13252,46,Male,109937,Social Media,Awareness,6780.41,0.02,0.13,39,4.19,8.73,49,13,4,0,2120,1
10555,42,Female,43238,SEO,Consideration,6519.57,0.2,0.03,46,8.11,5.39,77,0,6,9,2773,1
8836,54,Male,25364,Email,Consideration,3026.93,0.02,0.15,41,5.22,9.14,15,2,5,7,199,1
12916,45,Male,58842,Social Media,Consideration,666.46,0.19,0.11,9,2.83,7.05,76,11,7,9,1296,1
13618,25,Male,55120,Referral,Awareness,9233.75,0.09,0.07,22,4.49,11.76,11,12,0,0,4265,1
12062,48,Male,32822,Referral,Consideration,6911.03,0.02,0.12,21,3.15,6.7,45,5,9,4,350,1
15764,24,Female,136202,Referral,Retention,2826.52,0.09,0.14,47,9.25,8.04,75,12,9,3,1888,1
14972,38,Male,128338,Referral,Retention,965.28,0.2,0.19,49,4.93,1.86,70,6,9,8,3445,1
8010,28,Male,88319,PPC,Retention,7283.89,0.27,0.11,47,2.05,3.29,94,16,5,6,1987,1
13750,32,Female,122373,Social Media,Awareness,9071.7,0.27,0.18,25,6.75,13.03,93,2,4,2,2289,1
10994,66,Female,77055,PPC,Conversion,6798.26,0.11,0.19,35,9.91,2.12,13,8,7,0,2991,1
15849,33,Male,132263,Referral,Retention,7607.49,0.1,0.06,39,3.26,2.55,38,13,5,9,3127,1
11676,44,Male,86723,PPC,Retention,4333.72,0.13,0.1,18,4.34,2.77,7,14,4,7,3761,1
14753,44,Male,68723,Email,Conversion,8166.6,0.19,0.11,18,6.01,2.0,30,17,1,7,1599,1
12647,36,Male,70400,SEO,Consideration,5675.67,0.08,0.07,28,2.08,13.26,98,6,3,7,3417,1
15165,36,Female,125528,PPC,Consideration,8899.63,0.09,0.15,41,5.72,3.39,49,11,2,9,3264,1
11432,28,Female,23582,SEO,Retention,8207.87,0.1,0.15,39,4.22,3.47,0,7,9,6,1953,1
12132,33,Male,105421,SEO,Retention,6276.44,0.08,0.03,26,4.25,4.37,18,12,3,5,3102,1
13921,28,Male,103276,Email,Retention,5048.65,0.29,0.05,39,3.95,4.28,64,13,2,3,2156,1
14485,48,Female,77544,Social Media,Awareness,1467.91,0.28,0.2,49,1.04,9.69,75,3,6,7,774,1
14128,54,Male,124000,Referral,Retention,3216.7,0.17,0.14,43,3.88,7.69,23,11,0,9,2032,1
12306,62,Female,38913,Social Media,Retention,3957.51,0.28,0.06,6,2.63,7.92,65,0,0,5,3431,0
14495,36,Female,65938,Email,Awareness,2130.33,0.28,0.08,43,6.52,2.15,64,15,6,4,1970,1
15558,51,Male,147597,Social Media,Awareness,5561.69,0.03,0.14,34,7.07,6.75,84,11,7,4,3085,1
12563,27,Male,117757,Email,Retention,1710.76,0.15,0.05,49,9.6,4.79,99,11,9,2,207,1
8547,33,Female,78945,Email,Conversion,1153.99,0.01,0.15,47,8.5,11.94,47,11,7,3,2688,1
15091,31,Male,144582,Email,Conversion,8750.09,0.03,0.13,10,7.4,12.4,77,7,6,9,1286,1
8531,47,Female,23415,PPC,Awareness,7112.64,0.17,0.15,47,5.16,7.49,12,19,6,7,3252,1
8612,35,Male,92265,Social Media,Awareness,7895.05,0.29,0.1,30,8.64,12.84,32,7,0,1,3806,1
14350,28,Female,45793,Social Media,Conversion,9345.78,0.15,0.05,25,4.61,14.64,24,7,6,4,229,1
12069,60,Female,81854,Email,Retention,9363.33,0.05,0.04,32,1.43,11.59,43,15,4,0,447,0
8351,63,Female,129437,Social Media,Retention,6501.22,0.05,0.14,39,1.16,13.75,35,7,0,4,2390,1
9252,23,Female,78204,Social Media,Consideration,8078.81,0.04,0.16,16,4.26,8.46,62,12,9,6,3094,1
12411,46,Male,133930,Email,Conversion,7914.45,0.05,0.17,46,5.72,10.95,50,15,7,7,4981,1
14674,62,Female,85185,SEO,Consideration,195.84,0.22,0.14,18,3.97,3.2,59,7,7,5,2447,1
13220,51,Male,44090,Referral,Conversion,5894.4,0.13,0.03,47,8.99,11.85,38,15,9,9,2792,1
9144,57,Male,131545,PPC,Conversion,9185.98,0.03,0.19,20,7.59,12.11,97,14,2,5,3587,1
